"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lebanon","LBN","Population ages 15-64, total","SP.POP.1564.TO","946478","970843","993807","1016585","1041324","1069021","1093848","1120726","1150400","1183065","1218892","1259545","1304094","1348925","1389736","1423613","1436428","1439842","1437717","1435123","1435589","1438360","1447155","1459740","1472607","1484015","1498847","1511836","1529817","1561405","1611307","1713494","1836176","1967151","2090328","2195154","2249526","2285535","2316570","2360542","2428881","2516473","2634351","2765707","2889606","2993669","3067749","3115560","3161550","3236940","3359435","3527221","3741668","3969799","4174036","4333446","4461999","4541184","4582052","",
"Lebanon","LBN","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","52.265783468909","51.8915553072411","51.4692918620183","51.1073772107764","50.9517871420706","51.0644957220048","51.161924921203","51.4904926672046","51.9814092431995","52.5059401137931","52.9846211659575","53.4368104502641","53.8717259246901","54.2918348981851","54.736082279749","55.2357824606517","55.1619685657492","55.0401296662046","54.9085863897778","54.7915300639844","54.6931589576461","54.6575029423074","54.7218453821159","54.8486219827879","54.9878939270105","55.1188778517096","55.4878814564934","55.8271025055979","56.1496886018537","56.4434760622871","56.6682473225232","57.9108473634895","59.0227175592165","59.9894439442392","60.8578917238736","61.693421753838","61.780182861624","61.9473548160004","62.1868088867961","62.4474600760987","62.6772395416332","62.9740434982524","63.2785208964984","63.610190618613","64.0554665083947","64.6873363351455","65.3336236362669","66.1479851465855","67.0694537942877","67.8921022132817","68.3772221678962","68.1439876934373","67.6929823120526","67.0547568781207","66.4080073543397","65.9479533551107","66.1214824588573","66.3404106539185","66.6369072119526","",
"Lebanon","LBN","Population ages 15-64, male","SP.POP.1564.MA.IN","474372","486682","498618","510693","523817","538399","551083","564742","579798","596424","614743","635704","658736","681748","702180","718307","720956","717875","711574","705268","701157","700796","704278","710237","716527","722012","729007","735005","743526","759019","783947","836219","899024","966099","1029067","1082408","1109237","1126333","1141069","1163464","1200089","1257274","1330510","1410499","1485045","1546388","1584372","1607315","1627945","1662516","1720147","1796824","1896047","2001524","2095363","2168249","2231968","2272517","2295383","",
"Lebanon","LBN","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","52.6125457471326","52.2442254195918","51.769993382323","51.321029961065","51.0781560752691","51.1187110137039","51.2294687403845","51.5783243517538","52.0919757234046","52.6356779027629","53.125865609103","53.5758422069183","54.002304508016","54.4085014838126","54.8318923958215","55.3045926088559","55.4875925507997","55.6441730085351","55.8024067090916","55.9838247848661","56.1941015115403","56.2127422184489","56.3186342513626","56.4757438395139","56.6361870604371","56.7780066106539","57.1502382967351","57.484876626572","57.7960342317086","58.0736890405863","58.2794933926911","59.3667165856752","60.3465018191184","61.2008835474442","61.9736478662106","62.72935547082","62.8192266777288","62.9941610083604","63.2484886571269","63.5191056188003","63.7320461001534","63.1337600056154","62.6970349782168","62.4242848575243","62.3981732603881","62.7015364753131","63.5395362244599","64.529353984739","65.6129585097868","66.5948472759387","67.2559992450941","67.4484481831152","67.4156486488659","67.1832514145165","66.9002132984124","66.7268952352659","66.8566599792936","66.9954708792936","67.1703146832226","",
"Lebanon","LBN","Population ages 15-64, female","SP.POP.1564.FE.IN","472107","484167","495196","505896","517505","530625","542767","555989","570604","586640","604149","623843","645354","667175","687555","705306","715471","721964","726146","729871","734427","737592","742913","749528","756087","762005","769847","776843","786309","802404","827362","877280","937150","1001049","1061250","1112747","1140300","1159227","1175546","1197117","1228795","1259207","1303835","1355209","1404586","1447281","1483460","1508352","1533696","1574478","1639290","1730416","1845627","1968275","2078672","2165194","2230047","2268690","2286688","",
"Lebanon","LBN","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","7.65151590273807","7.71058953233839","7.8169547651342","7.99487216951063","8.27962407082814","8.68090167487237","9.12383313140878","9.6723605811531","10.2512746628318","10.7444091622569","11.0856372567187","11.3250702946702","11.4244660562583","11.427558910895","11.4070077164548","11.4066359282579","11.2734528861147","11.2001177668462","11.1927174685533","11.225632930077","11.2696502215708","11.2380153132573","11.2328654300095","11.2677851022161","11.3536930237555","11.4875304981388","11.5227966232637","11.5702749260959","11.6352726083663","11.7110370777994","11.7793799588258","11.8215506799642","11.7276781581727","11.4997050513832","11.1619245199109","10.754604601324","10.3976928423754","10.06236903328","9.76460868209855","9.51748879693973","9.32375695339923","9.14312790321434","9.04569288389513","9.01713348714628","9.06554254450968","9.20020279801017","9.36589839479797","9.59611569135747","9.84256283026004","10.0151423453974","10.042596934261","9.87327820765959","9.64716947848872","9.40672229482926","9.20886958726939","9.08833208630643","8.97207286862931","8.84553777712199","8.71959752849661","",
"Lebanon","LBN","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","7.98986765092653","7.94197687793909","7.9058763508477","7.93500556938603","8.10341849550665","8.43862142048602","8.85904621314944","9.41845934911457","10.0266027373249","10.5445060846112","10.8935504152725","11.1348999622985","11.2275730953291","11.2189119033658","11.1883527695747","11.1833985462358","11.0964017350342","11.0380111325033","11.0062484678535","10.9784056889385","10.9361908879104","10.8344218842168","10.7690674914527","10.7522182572214","10.7916832398121","10.8829157216134","10.9030035781628","10.940405583901","10.9975575030522","11.0655874149054","11.1264827702798","11.2253481191045","11.1869667407193","11.0103510529878","10.7184381429121","10.3510150607368","10.0136237905649","9.69321519496363","9.40718127290688","9.16777871812083","8.97444741172877","9.13645240297718","9.37347926023524","9.65146391053568","9.967592253238","10.3298450527574","10.4085437701604","10.533021200718","10.6655811722911","10.7309505199081","10.6687891556132","10.4817609866764","10.2153967109239","9.91445299216502","9.63853870307097","9.42687529604504","9.21194377812105","9.01187057935813","8.8206740882305","",
"Lebanon","LBN","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","10.0610283480478","10.6200266772153","11.2350144410518","11.8617607352692","12.40951456424","12.792538334081","12.9617921616139","13.0144923572077","12.9902195907631","12.9442100286904","12.9111357996813","12.8900040768807","12.8606921232462","12.8184851597901","12.7508198587045","12.6478350337887","12.5369744954406","12.4434933817486","12.3715683725036","12.3358825595018","12.3467315869243","12.3700139686481","12.4502532210117","12.5644835447261","12.691999247927","12.8205930761973","12.8436847557453","12.8718368611819","12.8925704714357","12.8739384565046","12.7779400198931","12.3180281071737","11.7684480459669","11.1850104008196","10.6375995306741","10.1778574461597","9.973176730591","9.85128230512427","9.79371105377835","9.77968522473481","9.79693541218492","9.90982191782194","10.0938588668926","10.3163056752647","10.5122042536746","10.6179901244731","10.5546971550725","10.4033163791283","10.1832770694785","9.91403002823467","9.59842173508968","9.4059413450897","9.2523383842099","9.13390972152408","9.07205350916123","9.09365476212201","8.94959827025542","8.82148046648438","8.71295962414968","",
"Lebanon","LBN","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","9.72257512336681","10.2527801936694","10.8841446521747","11.5557151639469","12.150538165057","12.5646299462922","12.7432084735748","12.7908886058405","12.7522421524664","12.6906067384277","12.6476756609406","12.6297329722924","12.6069307618349","12.5734668696732","12.5148234070669","12.4189412770228","12.2649828179494","12.1079461286727","11.9592339536717","11.8367168485944","11.7525986173863","11.7463658658895","11.800580685755","11.8929178521483","12.0012045025023","12.111236621473","12.1286356955147","12.1487954949922","12.1611063048468","12.1368779574118","12.0415739201488","11.653235002135","11.1678418493834","10.6393736179287","10.1367477544976","9.71190900870632","9.51869401120643","9.40167317405847","9.34304739235516","9.32037959202082","9.31805651578813","9.76793740802856","10.2342299887477","10.6825717215286","11.05950453242","11.3175389534292","11.1645701152222","10.9407700982431","10.6619875755671","10.3400889240795","9.97382445977049","9.70741176745745","9.4750732687852","9.28104459124126","9.13091680975623","9.02735124863592","8.75442557762871","8.47834051412629","8.21190875911124","",
"Lebanon","LBN","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","14.8457874574019","15.2069723279869","15.2988440965104","15.1580230432133","14.9129530594339","14.7208372180369","14.6047617058215","14.5330215128763","14.4924703669469","14.4343664744291","14.3005142941363","14.1548458140522","13.9612099562639","13.7268159049462","13.4818524168585","13.2633209169848","13.2093632506033","13.2021541518947","13.2371290578221","13.2978244048267","13.3577434334153","13.4376679299025","13.5345426404293","13.6241760006919","13.6764474527364","13.6619447353876","13.5563432543292","13.3846838608143","13.1481231153559","12.8723768163362","12.5984536559413","12.0373441885686","11.5638107830773","11.1939520009935","10.9292723083547","10.7575684171229","10.7764267127682","10.8535867694051","10.9646182738915","11.0527736732244","11.0467846061364","11.1071207827321","11.0323999762202","10.8107559623561","10.4855476170347","10.1237536372292","9.79322926138109","9.46977195160747","9.15619049345474","8.8349949893048","8.48249812972587","8.53570564376961","8.64507623450332","8.80107905231058","9.00782983579535","9.27304414475245","9.16954730414379","9.0969585435675","9.05346382660982","",
"Lebanon","LBN","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","14.5066887768521","14.9096720310251","15.0229632347791","14.884057353517","14.6327597183085","14.4423303870331","14.3186009767037","14.2430935843785","14.2049853201093","14.1554355052744","14.035112402777","13.8974983918908","13.7106511950556","13.4816140162596","13.2409410740162","13.0267150731979","12.8870420737273","12.7895075154417","12.7313973406164","12.6974058139651","12.6622772955251","12.726137872273","12.8037418601654","12.8722211506004","12.9048060998164","12.8764689928141","12.7682508574228","12.5970023346419","12.3645619639351","12.0964928660243","11.8329294750782","11.3353819751551","10.9143243504298","10.5870406112691","10.3564364645885","10.2116034644881","10.2223603148291","10.2808639207919","10.3649928010795","10.4234462010288","10.3902725170287","10.739707345933","10.9190798141933","10.917858685949","10.7754536307116","10.55499836453","10.1623886851755","9.77733171106513","9.40226080014853","9.02149675332366","8.61519904487998","8.54337369122703","8.48865731252069","8.44687932327182","8.44032054637357","8.49740558994669","8.32534494409126","8.23645703234926","8.22701350687075","",
"Lebanon","LBN","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","41.6112770445128","42.0911725129906","42.6837521691458","43.2465273317243","43.5892298218377","43.6298464663361","43.5857245355625","43.2943646545009","42.8297897747936","42.3341229542398","41.8968292451492","41.4603021944761","41.0580783808331","40.6798222199301","40.2746712562156","39.8040725241473","39.6260446170591","39.474851445571","39.3345538761861","39.2095108190121","39.1096858971412","39.1445560308707","39.1282276194785","39.0760818162125","39.0068588436779","38.9245077762213","38.5539777937458","38.1994107857689","37.8491996237906","37.5196593359839","37.2558547065262","36.133307047321","35.1169910784063","34.22689076148","33.416976238461","32.6199559004416","32.4343299641479","32.1572895869916","31.7976889254695","31.4195710191084","31.093989816742","31.2359230178093","31.2648710429068","31.1768479220668","30.8958462180192","30.3473701482709","29.5127919452963","28.5369169919351","27.4627728978343","26.4789344582805","25.8164395714085","25.9043303512901","26.1895199591448","26.6433982488142","27.0898591353135","27.3377778607793","26.9933891655711","26.5880455578541","26.0958671652131","",
"Lebanon","LBN","Population ages 0-14, total","SP.POP.0014.TO","751059","784840","821789","858444","889756","912900","931260","941539","946869","952707","962552","975995","992717","1009650","1021679","1025253","1028853","1027033","1021599","1015880","1012522","1015528","1019736","1024603","1029022","1032276","1025872","1019145","1016128","1022951","1044298","1055709","1080245","1111048","1137299","1150956","1171095","1176450","1174454","1177532","1194873","1246626","1307561","1368157","1411748","1425951","1404736","1360453","1308530","1274438","1278704","1347632","1450542","1575856","1696478","1785889","1811559","1811144","1787286","",
"Lebanon","LBN","Population ages 0-14, male (% of male population)","SP.POP.0014.MA.ZS","42.1623360668833","42.6484653137558","43.2178668532958","43.7404741341782","44.044643048209","44.0573282660675","44.0059973912277","43.7114840192016","43.2454749133265","42.7461944976807","42.3002833056521","41.8581329567472","41.4483131990173","41.0615508357822","40.6481541388931","40.1701429366766","40.1100397710144","40.0912539715642","40.0921196706903","40.1143422716806","40.1680833521193","40.2361021310183","40.2470672515847","40.2181165553585","40.1699071036364","40.1072282497504","39.738303700755","39.3853887216195","39.0358929125676","38.7075568511385","38.4455020702737","37.2308207978958","36.1366296761453","35.1807258840697","34.3150184276637","33.4719677172064","33.2926565730377","33.024018127719","32.6765135140732","32.3110803619975","31.9891095836395","31.681938438082","31.3463884430177","30.9622659208122","30.44196531014","29.7060181815444","28.9768512275814","28.0909049380648","27.0968757287041","26.1947874068611","25.6293939516805","25.9137948951735","26.3995132190036","27.0606883147348","27.7116274646548","28.1436939978466","27.8280240179134","27.4486041073557","26.965022592064","",
"Lebanon","LBN","Population ages 0-14, male","SP.POP.0014.MA.IN","382671","399992","418680","437078","452808","464518","474004","479422","482358","485561","490781","497959","506825","515614","521453","522388","524230","522900","519563","516345","514948","515890","517985","520786","523440","525371","522087","518537","516908","520516","531854","537604","550427","566568","580245","587264","597755","600446","599583","601991","612500","632528","659097","686560","705758","710139","702703","682574","657709","641448","644751","683296","739437","807737","874381","925313","939351","940263","928840","",
"Lebanon","LBN","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","41.0542903120835","41.5268027287226","42.1421619208618","42.7456971674245","43.1269339150089","43.1953951012741","43.1584491289139","42.8700112343186","42.4061692058252","41.9136983830896","41.4851324079651","41.0543184494135","40.6599227312018","40.2903852693575","39.8937260403101","39.4307266468545","39.1362985263997","38.8560898122643","38.5798126304966","38.3145806279401","38.0716097463933","38.0747662981598","38.032491111566","37.958947171722","37.870442572272","37.770290207112","37.3984083856695","37.0428116339903","36.6919932700866","36.3619256885369","36.0967569242907","35.0602648527096","34.1170031230883","33.2884386239598","32.5310977486287","31.7773315504283","31.5845520648609","31.2985167494016","30.9262503416528","30.5349785504509","30.2051333384853","30.7882406912993","31.1823060425663","31.3960697680203","31.3627912865587","31.0115436020631","30.0672846742653","28.9979584747256","27.8407061246439","26.7722217146647","26.0094199122832","25.8945653275538","25.974779901373","26.2185736975728","26.4584351377748","26.5211360363356","26.1473389599162","25.7155473852691","25.2144580885778","",
"Lebanon","LBN","Population ages 0-14, female","SP.POP.0014.FE.IN","368391","384844","403102","421364","436947","448379","457256","462117","464507","467141","471771","478041","485906","494054","500240","502864","504634","504144","502032","499514","497575","499596","501696","503779","505567","506907","503779","500592","499191","502412","512446","518096","529820","544491","557070","563693","573325","575960","574800","575480","582375","614073","648461","681598","705978","715810","701982","677818","650773","632966","633951","664335","711107","768128","822096","860574","872161","870814","858379","",
"Lebanon","LBN","Population ages 00-04, male (% of male population)","SP.POP.0004.MA.5Y","17.2555202614336","16.8214663085537","16.6840083157336","16.7206903556957","16.722175424535","16.5439527139496","16.4394435237923","16.1639701491176","15.7627849556165","15.3676179945612","15.0886332118345","14.8132830658143","14.6264111195072","14.5162497710459","14.4154818633301","14.2589869859032","14.3637020249705","14.4456064379209","14.4834222403646","14.4806353073522","14.4636083317798","14.4284202324676","14.2622713901437","14.0294570099405","13.801460402973","13.6246904381655","13.3382756906805","13.1288679996233","12.995199325776","12.9612415782977","13.0691083944392","12.8754485021534","12.8043708471011","12.8017634822565","12.7481465886349","12.5365418539238","12.5430531296785","12.3191490531897","11.9181841864034","11.4786214640383","11.1453895653182","10.6649957375279","10.2201295999049","9.8352042831914","9.44421343943077","8.96427441984208","8.62892481112784","8.21781660732901","7.75740816577087","7.44576238932162","7.54847408686499","7.97214790631417","8.50209860029038","9.1256995409001","9.63174411969822","9.77699509097213","9.70887844351414","9.5301650973038","9.19859914130446","",
"Lebanon","LBN","Population ages 00-04, female (% of female population)","SP.POP.0004.FE.5Y","16.8250264118646","16.3643505040281","16.235054033908","16.3059246499605","16.3436360316434","16.1884347679487","16.0966396786354","15.8360290440996","15.4489417332496","15.0676561393875","14.8023443442475","14.5270870852302","14.3423407743113","14.2353043834247","14.137961559227","13.9850702966338","13.984273634723","13.9586361681498","13.8891813362085","13.7804579653807","13.6567338334819","13.6022625599973","13.4281685656455","13.1938081689733","12.9644319699534","12.7825845928249","12.501521832732","12.2970138043563","12.1663250013047","12.1285548651008","12.2222535290637","12.0716478754195","12.0348369232751","12.0620243947621","12.0379135295426","11.8538190772339","11.8434977388254","11.6159796545512","11.2182101482181","10.7911527574012","10.4968043056684","10.2805959373378","10.0289962396253","9.79563936054272","9.52783312342709","9.13900628410388","8.74032587386768","8.27985666541745","7.77645774892823","7.41063603726149","7.42039640763276","7.64377986886933","8.01104932006714","8.49064978305967","8.88719778164501","8.996379197753","9.06756843819624","9.00074983879351","8.77553582259577","",
"Lebanon","LBN","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","SP.MTR.1519.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","","","","","","","","","","",
