Area,Area Id,Variable Name,Variable Id,Year,Value
Nepal,149,Permanent crops area,4102,1987,29
Nepal,149,Cultivated area (arable land + permanent crops),4103,1987,2339
Nepal,149,Population density,4107,1987,118.8
Netherlands,150,Total area of the country (excl. coastal waters),4100,1987,4153
Netherlands,150,Arable land area,4101,1987,861
Netherlands,150,Permanent crops area,4102,1987,29
Netherlands,150,Cultivated area (arable land + permanent crops),4103,1987,890
Netherlands,150,Population density,4107,1987,353.6
New Zealand,156,Total area of the country (excl. coastal waters),4100,1987,26771
New Zealand,156,Arable land area,4101,1987,2616
New Zealand,156,Permanent crops area,4102,1987,44
New Zealand,156,Cultivated area (arable land + permanent crops),4103,1987,2660
New Zealand,156,Population density,4107,1987,12.37
Nicaragua,157,Total area of the country (excl. coastal waters),4100,1987,13037
Nicaragua,157,Arable land area,4101,1987,1250
Nicaragua,157,Permanent crops area,4102,1987,189
Nicaragua,157,Cultivated area (arable land + permanent crops),4103,1987,1439
Nicaragua,157,Population density,4107,1987,29.78
Niger,158,Total area of the country (excl. coastal waters),4100,1987,126700
Niger,158,Arable land area,4101,1987,9502
Niger,158,Permanent crops area,4102,1987,10
Niger,158,Cultivated area (arable land + permanent crops),4103,1987,9512
Niger,158,Population density,4107,1987,5.781
Nigeria,159,Total area of the country (excl. coastal waters),4100,1987,92377
Nigeria,159,Arable land area,4101,1987,27882
Nigeria,159,Permanent crops area,4102,1987,3600
Nigeria,159,Cultivated area (arable land + permanent crops),4103,1987,31482
Nigeria,159,Population density,4107,1987,95.37
Niue,160,Total area of the country (excl. coastal waters),4100,1987,26
Niue,160,Arable land area,4101,1987,1
Niue,160,Permanent crops area,4102,1987,2.8
Niue,160,Cultivated area (arable land + permanent crops),4103,1987,3.8
Niue,160,Population density,4107,1987,9.696
Norway,162,Total area of the country (excl. coastal waters),4100,1987,38518
Norway,162,Arable land area,4101,1987,865
Norway,162,Permanent crops area,4102,1987,4
Norway,162,Cultivated area (arable land + permanent crops),4103,1987,869
Norway,162,Population density,4107,1987,10.87
Occupied Palestinian Territory,299,Total area of the country (excl. coastal waters),4100,1987,602
Occupied Palestinian Territory,299,Arable land area,4101,1987,109
Occupied Palestinian Territory,299,Permanent crops area,4102,1987,116
Occupied Palestinian Territory,299,Cultivated area (arable land + permanent crops),4103,1987,225
Occupied Palestinian Territory,299,Population density,4107,1987,312.1
Oman,221,Total area of the country (excl. coastal waters),4100,1987,30950
Oman,221,Arable land area,4101,1987,33
Oman,221,Permanent crops area,4102,1987,37
Oman,221,Cultivated area (arable land + permanent crops),4103,1987,70
Oman,221,Population density,4107,1987,5.234
Pakistan,165,Total area of the country (excl. coastal waters),4100,1987,79610
Pakistan,165,Arable land area,4101,1987,31250
Pakistan,165,Permanent crops area,4102,1987,421
Pakistan,165,Cultivated area (arable land + permanent crops),4103,1987,31671
Pakistan,165,Population density,4107,1987,123.5
Palau,180,Total area of the country (excl. coastal waters),4100,1987,46
Palau,180,Arable land area,4101,1987,0.9091
Palau,180,Permanent crops area,4102,1987,2
Palau,180,Cultivated area (arable land + permanent crops),4103,1987,2.909
Palau,180,Population density,4107,1987,28.39
Panama,166,Total area of the country (excl. coastal waters),4100,1987,7542
Panama,166,Arable land area,4101,1987,475
Panama,166,Permanent crops area,4102,1987,140
Panama,166,Cultivated area (arable land + permanent crops),4103,1987,615
Panama,166,Population density,4107,1987,30.73
Papua New Guinea,168,Total area of the country (excl. coastal waters),4100,1987,46284
Papua New Guinea,168,Arable land area,4101,1987,186
Papua New Guinea,168,Permanent crops area,4102,1987,540
Papua New Guinea,168,Cultivated area (arable land + permanent crops),4103,1987,726
Papua New Guinea,168,Population density,4107,1987,8.638
Paraguay,169,Total area of the country (excl. coastal waters),4100,1987,40675
Paraguay,169,Arable land area,4101,1987,1990
Paraguay,169,Permanent crops area,4102,1987,98
Paraguay,169,Cultivated area (arable land + permanent crops),4103,1987,2088
Paraguay,169,Population density,4107,1987,9.551
Peru,170,Total area of the country (excl. coastal waters),4100,1987,128522
Peru,170,Arable land area,4101,1987,3400
Peru,170,Permanent crops area,4102,1987,390
Peru,170,Cultivated area (arable land + permanent crops),4103,1987,3790
Peru,170,Population density,4107,1987,15.91
Philippines,171,Total area of the country (excl. coastal waters),4100,1987,30000
Philippines,171,Arable land area,4101,1987,5420
Philippines,171,Permanent crops area,4102,1987,4400
Philippines,171,Cultivated area (arable land + permanent crops),4103,1987,9820
Philippines,171,Population density,4107,1987,191
Poland,173,Total area of the country (excl. coastal waters),4100,1987,31269
Poland,173,Arable land area,4101,1987,14480
Poland,173,Permanent crops area,4102,1987,337
Poland,173,Cultivated area (arable land + permanent crops),4103,1987,14817
Poland,173,Population density,4107,1987,120.1
Portugal,174,Total area of the country (excl. coastal waters),4100,1987,9212
Portugal,174,Arable land area,4101,1987,2388
Portugal,174,Permanent crops area,4102,1987,775
Portugal,174,Cultivated area (arable land + permanent crops),4103,1987,3163
Portugal,174,Population density,4107,1987,108.2
Puerto Rico,177,Total area of the country (excl. coastal waters),4100,1987,887
Puerto Rico,177,Arable land area,4101,1987,63
Puerto Rico,177,Permanent crops area,4102,1987,65
Puerto Rico,177,Cultivated area (arable land + permanent crops),4103,1987,128
Puerto Rico,177,Population density,4107,1987,386.6
Qatar,179,Total area of the country (excl. coastal waters),4100,1987,1161
Qatar,179,Arable land area,4101,1987,9
Qatar,179,Permanent crops area,4102,1987,2
Qatar,179,Cultivated area (arable land + permanent crops),4103,1987,11
Qatar,179,Population density,4107,1987,36.37
Republic of Korea,117,Total area of the country (excl. coastal waters),4100,1987,9926
Republic of Korea,117,Arable land area,4101,1987,2007
Republic of Korea,117,Permanent crops area,4102,1987,136
Republic of Korea,117,Cultivated area (arable land + permanent crops),4103,1987,2143
Republic of Korea,117,Population density,4107,1987,420
Romania,183,Total area of the country (excl. coastal waters),4100,1987,23839
Romania,183,Arable land area,4101,1987,10080
Romania,183,Permanent crops area,4102,1987,606
Romania,183,Cultivated area (arable land + permanent crops),4103,1987,10686
Romania,183,Population density,4107,1987,97.79
Rwanda,184,Total area of the country (excl. coastal waters),4100,1987,2634
Rwanda,184,Arable land area,4101,1987,842
Rwanda,184,Permanent crops area,4102,1987,300
Rwanda,184,Cultivated area (arable land + permanent crops),4103,1987,1142
Rwanda,184,Population density,4107,1987,255.6
Saint Kitts and Nevis,188,Total area of the country (excl. coastal waters),4100,1987,26
Saint Kitts and Nevis,188,Arable land area,4101,1987,8
Saint Kitts and Nevis,188,Permanent crops area,4102,1987,3
Saint Kitts and Nevis,188,Cultivated area (arable land + permanent crops),4103,1987,11
Saint Kitts and Nevis,188,Population density,4107,1987,159
Saint Lucia,189,Total area of the country (excl. coastal waters),4100,1987,62
Saint Lucia,189,Arable land area,4101,1987,3
Saint Lucia,189,Permanent crops area,4102,1987,16
Saint Lucia,189,Cultivated area (arable land + permanent crops),4103,1987,19
Saint Lucia,189,Population density,4107,1987,211.3
Saint Vincent and the Grenadines,191,Total area of the country (excl. coastal waters),4100,1987,39
Saint Vincent and the Grenadines,191,Arable land area,4101,1987,4
Saint Vincent and the Grenadines,191,Permanent crops area,4102,1987,7
Saint Vincent and the Grenadines,191,Cultivated area (arable land + permanent crops),4103,1987,11
Saint Vincent and the Grenadines,191,Population density,4107,1987,271.5
Samoa,244,Total area of the country (excl. coastal waters),4100,1987,284
Samoa,244,Arable land area,4101,1987,17.7
Samoa,244,Permanent crops area,4102,1987,58
Samoa,244,Cultivated area (arable land + permanent crops),4103,1987,75.7
Samoa,244,Population density,4107,1987,56.69
San Marino,192,Total area of the country (excl. coastal waters),4100,1987,6
San Marino,192,Arable land area,4101,1987,1
San Marino,192,Permanent crops area,4102,1987,0
San Marino,192,Cultivated area (arable land + permanent crops),4103,1987,1
San Marino,192,Population density,4107,1987,386.8
Sao Tome and Principe,193,Total area of the country (excl. coastal waters),4100,1987,96
Sao Tome and Principe,193,Arable land area,4101,1987,2
Sao Tome and Principe,193,Permanent crops area,4102,1987,35
Sao Tome and Principe,193,Cultivated area (arable land + permanent crops),4103,1987,37
Sao Tome and Principe,193,Population density,4107,1987,111.9
Saudi Arabia,194,Total area of the country (excl. coastal waters),4100,1987,214969
Saudi Arabia,194,Arable land area,4101,1987,2900
Saudi Arabia,194,Permanent crops area,4102,1987,80
Saudi Arabia,194,Cultivated area (arable land + permanent crops),4103,1987,2980
Saudi Arabia,194,Population density,4107,1987,6.757
Senegal,195,Total area of the country (excl. coastal waters),4100,1987,19671
Senegal,195,Arable land area,4101,1987,3104
Senegal,195,Permanent crops area,4102,1987,28
Senegal,195,Cultivated area (arable land + permanent crops),4103,1987,3132
Senegal,195,Population density,4107,1987,35.05
Seychelles,196,Total area of the country (excl. coastal waters),4100,1987,46
Seychelles,196,Arable land area,4101,1987,1
Seychelles,196,Permanent crops area,4102,1987,5
Seychelles,196,Cultivated area (arable land + permanent crops),4103,1987,6
Seychelles,196,Population density,4107,1987,152.2
Sierra Leone,197,Total area of the country (excl. coastal waters),4100,1987,7230
Sierra Leone,197,Arable land area,4101,1987,485
Sierra Leone,197,Permanent crops area,4102,1987,135
Sierra Leone,197,Cultivated area (arable land + permanent crops),4103,1987,620
Sierra Leone,197,Population density,4107,1987,55.81
Singapore,200,Total area of the country (excl. coastal waters),4100,1987,68
Singapore,200,Arable land area,4101,1987,2
Singapore,200,Permanent crops area,4102,1987,1
Singapore,200,Cultivated area (arable land + permanent crops),4103,1987,3
Singapore,200,Population density,4107,1987,4147
Solomon Islands,25,Total area of the country (excl. coastal waters),4100,1987,2890
Solomon Islands,25,Arable land area,4101,1987,10
Solomon Islands,25,Permanent crops area,4102,1987,50
Solomon Islands,25,Cultivated area (arable land + permanent crops),4103,1987,60
Solomon Islands,25,Population density,4107,1987,9.927
Somalia,201,Total area of the country (excl. coastal waters),4100,1987,63766
Somalia,201,Arable land area,4101,1987,1018
Somalia,201,Permanent crops area,4102,1987,17
Somalia,201,Cultivated area (arable land + permanent crops),4103,1987,1035
Somalia,201,Population density,4107,1987,11.01
South Africa,202,Total area of the country (excl. coastal waters),4100,1987,121909
South Africa,202,Arable land area,4101,1987,12550
South Africa,202,Permanent crops area,4102,1987,300
South Africa,202,Cultivated area (arable land + permanent crops),4103,1987,12850
South Africa,202,Population density,4107,1987,28.9
Spain,203,Total area of the country (excl. coastal waters),4100,1987,50599
Spain,203,Arable land area,4101,1987,15584
Spain,203,Permanent crops area,4102,1987,4806
Spain,203,Cultivated area (arable land + permanent crops),4103,1987,20390
Spain,203,Population density,4107,1987,77.19
Sri Lanka,38,Total area of the country (excl. coastal waters),4100,1987,6561
Sri Lanka,38,Arable land area,4101,1987,895
Sri Lanka,38,Permanent crops area,4102,1987,1000
Sri Lanka,38,Cultivated area (arable land + permanent crops),4103,1987,1895
Sri Lanka,38,Population density,4107,1987,253.7
Suriname,207,Total area of the country (excl. coastal waters),4100,1987,16382
Suriname,207,Arable land area,4101,1987,57
Suriname,207,Permanent crops area,4102,1987,11
Suriname,207,Cultivated area (arable land + permanent crops),4103,1987,68
Suriname,207,Population density,4107,1987,2.342
Sweden,210,Total area of the country (excl. coastal waters),4100,1987,45030
Sweden,210,Arable land area,4101,1987,2886
Sweden,210,Permanent crops area,4102,1987,4
Sweden,210,Cultivated area (arable land + permanent crops),4103,1987,2890
Sweden,210,Population density,4107,1987,18.7
Switzerland,211,Total area of the country (excl. coastal waters),4100,1987,4129
Switzerland,211,Arable land area,4101,1987,398.7
Switzerland,211,Permanent crops area,4102,1987,23
Switzerland,211,Cultivated area (arable land + permanent crops),4103,1987,421.7
Switzerland,211,Population density,4107,1987,158.2
Syrian Arab Republic,212,Total area of the country (excl. coastal waters),4100,1987,18518
Syrian Arab Republic,212,Arable land area,4101,1987,4980
Syrian Arab Republic,212,Permanent crops area,4102,1987,650
Syrian Arab Republic,212,Cultivated area (arable land + permanent crops),4103,1987,5630
Syrian Arab Republic,212,Population density,4107,1987,61.35
Thailand,216,Total area of the country (excl. coastal waters),4100,1987,51312
Thailand,216,Arable land area,4101,1987,17930
Thailand,216,Permanent crops area,4102,1987,2560
Thailand,216,Cultivated area (arable land + permanent crops),4103,1987,20490
Thailand,216,Population density,4107,1987,105.2
Timor-Leste,176,Total area of the country (excl. coastal waters),4100,1987,1487
Timor-Leste,176,Arable land area,4101,1987,100
Timor-Leste,176,Permanent crops area,4102,1987,49
Timor-Leste,176,Cultivated area (arable land + permanent crops),4103,1987,149
Timor-Leste,176,Population density,4107,1987,47.04
Togo,217,Total area of the country (excl. coastal waters),4100,1987,5679
Togo,217,Arable land area,4101,1987,2020
Togo,217,Permanent crops area,4102,1987,90
Togo,217,Cultivated area (arable land + permanent crops),4103,1987,2110
Togo,217,Population density,4107,1987,61.17
Tokelau,218,Total area of the country (excl. coastal waters),4100,1987,1
Tokelau,218,Arable land area,4101,1987,0
Tokelau,218,Permanent crops area,4102,1987,0.5
Tokelau,218,Cultivated area (arable land + permanent crops),4103,1987,0.5
Tokelau,218,Population density,4107,1987,169.7
Tonga,219,Total area of the country (excl. coastal waters),4100,1987,75
Tonga,219,Arable land area,4101,1987,16
Tonga,219,Permanent crops area,4102,1987,13
Tonga,219,Cultivated area (arable land + permanent crops),4103,1987,29
Tonga,219,Population density,4107,1987,125.8
Trinidad and Tobago,220,Total area of the country (excl. coastal waters),4100,1987,513
Trinidad and Tobago,220,Arable land area,4101,1987,35
Trinidad and Tobago,220,Permanent crops area,4102,1987,30
Trinidad and Tobago,220,Cultivated area (arable land + permanent crops),4103,1987,65
Trinidad and Tobago,220,Population density,4107,1987,232.9
Tunisia,222,Total area of the country (excl. coastal waters),4100,1987,16361
Tunisia,222,Arable land area,4101,1987,2980
Tunisia,222,Permanent crops area,4102,1987,1880
Tunisia,222,Cultivated area (arable land + permanent crops),4103,1987,4860
Tunisia,222,Population density,4107,1987,47.01
Turkey,223,Total area of the country (excl. coastal waters),4100,1987,78535
Turkey,223,Arable land area,4101,1987,24964
Turkey,223,Permanent crops area,4102,1987,2963
Turkey,223,Cultivated area (arable land + permanent crops),4103,1987,27927
Turkey,223,Population density,4107,1987,522.6
Tuvalu,227,Total area of the country (excl. coastal waters),4100,1987,3
Tuvalu,227,Arable land area,4101,1987,0
Tuvalu,227,Permanent crops area,4102,1987,2
Tuvalu,227,Cultivated area (arable land + permanent crops),4103,1987,2
Tuvalu,227,Population density,4107,1987,294
Uganda,226,Total area of the country (excl. coastal waters),4100,1987,24155
Uganda,226,Arable land area,4101,1987,5000
Uganda,226,Permanent crops area,4102,1987,1705
Uganda,226,Cultivated area (arable land + permanent crops),4103,1987,6705
Uganda,226,Population density,4107,1987,64.98
United Arab Emirates,225,Total area of the country (excl. coastal waters),4100,1987,8360
United Arab Emirates,225,Arable land area,4101,1987,29
United Arab Emirates,225,Permanent crops area,4102,1987,9
United Arab Emirates,225,Cultivated area (arable land + permanent crops),4103,1987,38
United Arab Emirates,225,Population density,4107,1987,18.67
United Kingdom,229,Total area of the country (excl. coastal waters),4100,1987,24361
United Kingdom,229,Arable land area,4101,1987,6935
United Kingdom,229,Permanent crops area,4102,1987,68
United Kingdom,229,Cultivated area (arable land + permanent crops),4103,1987,7003
United Kingdom,229,Population density,4107,1987,232.8
United Republic of Tanzania,215,Total area of the country (excl. coastal waters),4100,1987,94730
United Republic of Tanzania,215,Arable land area,4101,1987,9000
United Republic of Tanzania,215,Permanent crops area,4102,1987,1000
United Republic of Tanzania,215,Cultivated area (arable land + permanent crops),4103,1987,10000
United Republic of Tanzania,215,Population density,4107,1987,24.49
United States of America,231,Total area of the country (excl. coastal waters),4100,1987,962909
United States of America,231,Arable land area,4101,1987,185742
United States of America,231,Permanent crops area,4102,1987,2034
United States of America,231,Cultivated area (arable land + permanent crops),4103,1987,187776
United States of America,231,Population density,4107,1987,25.49
Uruguay,234,Total area of the country (excl. coastal waters),4100,1987,17622
Uruguay,234,Arable land area,4101,1987,1291
Uruguay,234,Permanent crops area,4102,1987,44
Uruguay,234,Cultivated area (arable land + permanent crops),4103,1987,1335
Uruguay,234,Population density,4107,1987,17.31
Vanuatu,155,Total area of the country (excl. coastal waters),4100,1987,1219
Vanuatu,155,Arable land area,4101,1987,20
Vanuatu,155,Permanent crops area,4102,1987,91
Vanuatu,155,Cultivated area (arable land + permanent crops),4103,1987,111
Vanuatu,155,Population density,4107,1987,11.16
Venezuela (Bolivarian Republic of),236,Total area of the country (excl. coastal waters),4100,1987,91205
Venezuela (Bolivarian Republic of),236,Arable land area,4101,1987,3097
Venezuela (Bolivarian Republic of),236,Permanent crops area,4102,1987,763
Venezuela (Bolivarian Republic of),236,Cultivated area (arable land + permanent crops),4103,1987,3860
Venezuela (Bolivarian Republic of),236,Population density,4107,1987,20.22
Viet Nam,237,Total area of the country (excl. coastal waters),4100,1987,33035
Viet Nam,237,Arable land area,4101,1987,5527
Viet Nam,237,Permanent crops area,4102,1987,860
Viet Nam,237,Cultivated area (arable land + permanent crops),4103,1987,6387
Viet Nam,237,Population density,4107,1987,193.4
Yemen,249,Total area of the country (excl. coastal waters),4100,1987,52797
Yemen,249,Arable land area,4101,1987,1376
Yemen,249,Permanent crops area,4102,1987,103
Yemen,249,Cultivated area (arable land + permanent crops),4103,1987,1479
Yemen,249,Population density,4107,1987,20.13
Zambia,251,Total area of the country (excl. coastal waters),4100,1987,75261
Zambia,251,Arable land area,4101,1987,2568
Zambia,251,Permanent crops area,4102,1987,18
Zambia,251,Cultivated area (arable land + permanent crops),4103,1987,2586
Zambia,251,Population density,4107,1987,9.814
Zimbabwe,181,Total area of the country (excl. coastal waters),4100,1987,39076
Zimbabwe,181,Arable land area,4101,1987,2790
Zimbabwe,181,Permanent crops area,4102,1987,100
Zimbabwe,181,Cultivated area (arable land + permanent crops),4103,1987,2890
Zimbabwe,181,Population density,4107,1987,23.78
Afghanistan,2,Total area of the country (excl. coastal waters),4100,1992,65286
Afghanistan,2,Arable land area,4101,1992,7910
Afghanistan,2,Permanent crops area,4102,1992,120
Afghanistan,2,Cultivated area (arable land + permanent crops),4103,1992,8030
Afghanistan,2,Population density,4107,1992,21.42
Albania,3,Total area of the country (excl. coastal waters),4100,1992,2875
Albania,3,Arable land area,4101,1992,578
Albania,3,Permanent crops area,4102,1992,125
Albania,3,Cultivated area (arable land + permanent crops),4103,1992,703
Albania,3,Population density,4107,1992,112.7
Algeria,4,Total area of the country (excl. coastal waters),4100,1992,238174
Algeria,4,Arable land area,4101,1992,7562
Algeria,4,Permanent crops area,4102,1992,532
Algeria,4,Cultivated area (arable land + permanent crops),4103,1992,8094
Algeria,4,Population density,4107,1992,11.41
Andorra,6,Total area of the country (excl. coastal waters),4100,1992,47
Andorra,6,Arable land area,4101,1992,1
Andorra,6,Permanent crops area,4102,1992,0
Andorra,6,Cultivated area (arable land + permanent crops),4103,1992,1
Andorra,6,Population density,4107,1992,125.3
Angola,7,Total area of the country (excl. coastal waters),4100,1992,124670
Angola,7,Arable land area,4101,1992,3000
Angola,7,Permanent crops area,4102,1992,500
Angola,7,Cultivated area (arable land + permanent crops),4103,1992,3500
Angola,7,Population density,4107,1992,10.4
Antigua and Barbuda,8,Total area of the country (excl. coastal waters),4100,1992,44
Antigua and Barbuda,8,Arable land area,4101,1992,4
Antigua and Barbuda,8,Permanent crops area,4102,1992,1
Antigua and Barbuda,8,Cultivated area (arable land + permanent crops),4103,1992,5
Antigua and Barbuda,8,Population density,4107,1992,155.5
Argentina,9,Total area of the country (excl. coastal waters),4100,1992,278040
Argentina,9,Arable land area,4101,1992,26785
Argentina,9,Permanent crops area,4102,1992,1020
Argentina,9,Cultivated area (arable land + permanent crops),4103,1992,27805
Argentina,9,Population density,4107,1992,12.1
Armenia,1,Total area of the country (excl. coastal waters),4100,1992,2974
Armenia,1,Arable land area,4101,1992,423
Armenia,1,Permanent crops area,4102,1992,60
Armenia,1,Cultivated area (arable land + permanent crops),4103,1992,483
Armenia,1,Population density,4107,1992,115.8
Australia,10,Total area of the country (excl. coastal waters),4100,1992,774122
Australia,10,Arable land area,4101,1992,47200
Australia,10,Permanent crops area,4102,1992,178
Australia,10,Cultivated area (arable land + permanent crops),4103,1992,47378
Australia,10,Population density,4107,1992,2.259
Austria,11,Total area of the country (excl. coastal waters),4100,1992,8388
Austria,11,Arable land area,4101,1992,1436
Austria,11,Permanent crops area,4102,1992,70
Austria,11,Cultivated area (arable land + permanent crops),4103,1992,1506
Austria,11,Population density,4107,1992,93.36
Azerbaijan,52,Total area of the country (excl. coastal waters),4100,1992,8660
Azerbaijan,52,Arable land area,4101,1992,1704
Azerbaijan,52,Permanent crops area,4102,1992,310.3
Azerbaijan,52,Cultivated area (arable land + permanent crops),4103,1992,2014
Azerbaijan,52,Population density,4107,1992,86.28
Bahamas,12,Total area of the country (excl. coastal waters),4100,1992,1388
Bahamas,12,Arable land area,4101,1992,8
Bahamas,12,Permanent crops area,4102,1992,2
Bahamas,12,Cultivated area (arable land + permanent crops),4103,1992,10
Bahamas,12,Population density,4107,1992,19.17
Bahrain,13,Total area of the country (excl. coastal waters),4100,1992,71
Bahrain,13,Arable land area,4101,1992,2
Bahrain,13,Permanent crops area,4102,1992,3
Bahrain,13,Cultivated area (arable land + permanent crops),4103,1992,5
Bahrain,13,Population density,4107,1992,736.8
Bangladesh,16,Total area of the country (excl. coastal waters),4100,1992,14846
Bangladesh,16,Arable land area,4101,1992,8609
Bangladesh,16,Permanent crops area,4102,1992,340
Bangladesh,16,Cultivated area (arable land + permanent crops),4103,1992,8949
Bangladesh,16,Population density,4107,1992,749.2
Barbados,14,Total area of the country (excl. coastal waters),4100,1992,43
Barbados,14,Arable land area,4101,1992,16
Barbados,14,Permanent crops area,4102,1992,1
Barbados,14,Cultivated area (arable land + permanent crops),4103,1992,17
Barbados,14,Population density,4107,1992,609.8
Belarus,57,Total area of the country (excl. coastal waters),4100,1992,20760
Belarus,57,Arable land area,4101,1992,6084
Belarus,57,Permanent crops area,4102,1992,177
Belarus,57,Cultivated area (arable land + permanent crops),4103,1992,6261
Belarus,57,Population density,4107,1992,49.23
Belize,23,Total area of the country (excl. coastal waters),4100,1992,2297
Belize,23,Arable land area,4101,1992,56
Belize,23,Permanent crops area,4102,1992,31
Belize,23,Cultivated area (arable land + permanent crops),4103,1992,87
Belize,23,Population density,4107,1992,8.459
Benin,53,Total area of the country (excl. coastal waters),4100,1992,11476
Benin,53,Arable land area,4101,1992,1630
Benin,53,Permanent crops area,4102,1992,115
Benin,53,Cultivated area (arable land + permanent crops),4103,1992,1745
Benin,53,Population density,4107,1992,46.46
Bhutan,18,Total area of the country (excl. coastal waters),4100,1992,4700
Bhutan,18,Arable land area,4101,1992,135
Bhutan,18,Permanent crops area,4102,1992,19
Bhutan,18,Cultivated area (arable land + permanent crops),4103,1992,154
Bhutan,18,Population density,4107,1992,11.31
Bolivia (Plurinational State of),19,Total area of the country (excl. coastal waters),4100,1992,109858
Bolivia (Plurinational State of),19,Arable land area,4101,1992,2150
Bolivia (Plurinational State of),19,Permanent crops area,4102,1992,181
Bolivia (Plurinational State of),19,Cultivated area (arable land + permanent crops),4103,1992,2331
Bolivia (Plurinational State of),19,Population density,4107,1992,6.492
Bosnia and Herzegovina,80,Total area of the country (excl. coastal waters),4100,1992,5121
Bosnia and Herzegovina,80,Arable land area,4101,1992,850
Bosnia and Herzegovina,80,Permanent crops area,4102,1992,150
Bosnia and Herzegovina,80,Cultivated area (arable land + permanent crops),4103,1992,1000
Bosnia and Herzegovina,80,Population density,4107,1992,82.78
Botswana,20,Total area of the country (excl. coastal waters),4100,1992,58173
Botswana,20,Arable land area,4101,1992,250
Botswana,20,Permanent crops area,4102,1992,1
Botswana,20,Cultivated area (arable land + permanent crops),4103,1992,251
Botswana,20,Population density,4107,1992,2.503
Brazil,21,Total area of the country (excl. coastal waters),4100,1992,851577
Brazil,21,Arable land area,4101,1992,51803
Brazil,21,Permanent crops area,4102,1992,7197
Brazil,21,Cultivated area (arable land + permanent crops),4103,1992,59000
Brazil,21,Population density,4107,1992,18.15
Brunei Darussalam,26,Total area of the country (excl. coastal waters),4100,1992,577
Brunei Darussalam,26,Arable land area,4101,1992,2
Brunei Darussalam,26,Permanent crops area,4102,1992,4
Brunei Darussalam,26,Cultivated area (arable land + permanent crops),4103,1992,6
Brunei Darussalam,26,Population density,4107,1992,47.49
Bulgaria,27,Total area of the country (excl. coastal waters),4100,1992,11099
Bulgaria,27,Arable land area,4101,1992,4047
Bulgaria,27,Permanent crops area,4102,1992,283
Bulgaria,27,Cultivated area (arable land + permanent crops),4103,1992,4330
Bulgaria,27,Population density,4107,1992,78.17
Burkina Faso,233,Total area of the country (excl. coastal waters),4100,1992,27422
Burkina Faso,233,Arable land area,4101,1992,3455
Burkina Faso,233,Permanent crops area,4102,1992,70
Burkina Faso,233,Cultivated area (arable land + permanent crops),4103,1992,3525
Burkina Faso,233,Population density,4107,1992,33.9
Burundi,29,Total area of the country (excl. coastal waters),4100,1992,2783
Burundi,29,Arable land area,4101,1992,930
Burundi,29,Permanent crops area,4102,1992,370
Burundi,29,Cultivated area (arable land + permanent crops),4103,1992,1300
Burundi,29,Population density,4107,1992,203.4
Cabo Verde,35,Total area of the country (excl. coastal waters),4100,1992,403
Cabo Verde,35,Arable land area,4101,1992,41
Cabo Verde,35,Permanent crops area,4102,1992,3
Cabo Verde,35,Cultivated area (arable land + permanent crops),4103,1992,44
Cabo Verde,35,Population density,4107,1992,89.11
Cambodia,115,Total area of the country (excl. coastal waters),4100,1992,18104
Cambodia,115,Arable land area,4101,1992,3700
Cambodia,115,Permanent crops area,4102,1992,115
Cambodia,115,Cultivated area (arable land + permanent crops),4103,1992,3815
Cambodia,115,Population density,4107,1992,53.15
Cameroon,32,Total area of the country (excl. coastal waters),4100,1992,47544
Cameroon,32,Arable land area,4101,1992,5960
Cameroon,32,Permanent crops area,4102,1992,1200
Cameroon,32,Cultivated area (arable land + permanent crops),4103,1992,7160
Cameroon,32,Population density,4107,1992,26.1
Canada,33,Total area of the country (excl. coastal waters),4100,1992,998467
Canada,33,Arable land area,4101,1992,45562
Canada,33,Permanent crops area,4102,1992,6359
Canada,33,Cultivated area (arable land + permanent crops),4103,1992,51921
Canada,33,Population density,4107,1992,2.843
Central African Republic,37,Total area of the country (excl. coastal waters),4100,1992,62298
Central African Republic,37,Arable land area,4101,1992,1930
Central African Republic,37,Permanent crops area,4102,1992,90
Central African Republic,37,Cultivated area (arable land + permanent crops),4103,1992,2020
Central African Republic,37,Population density,4107,1992,4.97
Chad,39,Total area of the country (excl. coastal waters),4100,1992,128400
Chad,39,Arable land area,4101,1992,3342
Chad,39,Permanent crops area,4102,1992,28
Chad,39,Cultivated area (arable land + permanent crops),4103,1992,3370
Chad,39,Population density,4107,1992,4.945
Chile,40,Total area of the country (excl. coastal waters),4100,1992,75610
Chile,40,Arable land area,4101,1992,2440
Chile,40,Permanent crops area,4102,1992,266
Chile,40,Cultivated area (arable land + permanent crops),4103,1992,2706
Chile,40,Population density,4107,1992,18.08
China,351,Total area of the country (excl. coastal waters),4100,1992,960000
China,351,Arable land area,4101,1992,123562
China,351,Permanent crops area,4102,1992,8021
China,351,Cultivated area (arable land + permanent crops),4103,1992,131583
China,351,Population density,4107,1992,128.2
Colombia,44,Total area of the country (excl. coastal waters),4100,1992,114175
Colombia,44,Arable land area,4101,1992,3070
Colombia,44,Permanent crops area,4102,1992,1830
Colombia,44,Cultivated area (arable land + permanent crops),4103,1992,4900
Colombia,44,Population density,4107,1992,31.14
Comoros,45,Total area of the country (excl. coastal waters),4100,1992,186.1
Comoros,45,Arable land area,4101,1992,65
Comoros,45,Permanent crops area,4102,1992,35
Comoros,45,Cultivated area (arable land + permanent crops),4103,1992,100
Comoros,45,Population density,4107,1992,234.5
